name score
costache 1.0
worachai 1.0
xavier 1.0
zeionises 1.0
leman 0.5
roby 1.0
lemar 1.0
apisit 1.0
zeeshan-ul-hassan 1.0
roce 1.0
harukichi 1.0
hazal 0.0
pablita 0.0
nabopolassar 1.0
robi 0.6666666666666666
theodric 1.0
hazar 0.0
robh 1.0
hasanwayh 1.0
mosiuoa 1.0
robt 1.0
maryalice 0.0
santeri 1.0
robo 1.0
bakhram 1.0
nimal 1.0
rafiqun 1.0
nimai 1.0
bethann 0.0
aygun 0.0
sujarinee 0.0
aygul 0.0
papanasa 1.0
ariifaaite 1.0
rafiqul 1.0
teklit 1.0
herihor 1.0
roel 1.0
soulima 1.0
roei 1.0
rafique 1.0
bethany 0.0
padovanino 1.0
maeleoin 1.0
sidharth 1.0
exuperien 1.0
misia 0.0
misha 0.8055555555555556
taylor 0.785
agustinus 1.0
maurinho 1.0
adelochus 1.0
rody 0.5
amakasu 1.0
9ice 1.0
zandre 1.0
lokesh 1.0
roef 1.0
donfeld 1.0
torell 1.0
jamia 0.0
abulites 1.0
susarion 1.0
misho 1.0
jamie 0.8658536585365854
jeanfrancois 1.0
chancel 0.5
abhash 1.0
jamii 1.0
zandra 0.0
maldin 1.0
jamin 1.0
jamim 1.0
jamil 1.0
gideon 1.0
jamir 1.0
rodo 1.0
alard 1.0
nimco 0.0
anesio 1.0
camino 0.0
alari 1.0
cab 1.0
sagarika 0.0
cad 1.0
cag 1.0
hifuyo 1.0
jaichand 1.0
misko 1.0
cai 0.8478260869565217
katica 0.0
saturnin 1.0
chane't 0.0
alara 1.0
caj 1.0
cam 0.972972972972973
chancey 1.0
cal 0.989010989010989
apollophanes 1.0
cao 0.9036144578313253
bhikhu 1.0
can 0.9444444444444444
rumeysa 0.0
cap 1.0
surya 0.9473684210526315
cataldo 1.0
cas 1.0
car 1.0
bunjaku 0.0
bassianus 1.0
cat 0.15384615384615385
ariful 1.0
benjaman 1.0
musaylimah 1.0
benkos 1.0
cay 0.6666666666666666
arjumand 0.0
miska 1.0
lillie 0.0
caz 0.0
eial 1.0
alash 1.0
francisque 1.0
takariya 0.0
vitaca 0.0
danishmend 1.0
borkung 1.0
suryo 1.0
buccaneer 1.0
shujaat 1.0
anuschka 0.0
mauricius 1.0
misir 1.0
buddhadatta 1.0
kautilya 1.0
artsyom 1.0
philadelph 1.0
mihaela 0.0
misja 1.0
eido 1.0
sylven 1.0
roja 0.25
hodgy 1.0
gillebrighde 1.0
azarmidokht 0.0
sylver 0.5
aydın 1.0
clinton 1.0
hardial 1.0
italee 0.0
pakubuwono 1.0
mahabali 1.0
losolyn 1.0
eidy 1.0
roin 1.0
iskandar-i 1.0
seljuk 1.0
parunak 1.0
eidu 1.0
kanokphong 1.0
dubbledge 1.0
mirshahin 1.0
tupay 1.0
energy 1.0
aldro 1.0
roia 0.0
panic! 1.0
soueloum 1.0
ichimura 1.0
øyvin 1.0
moidele 0.0
enerio 1.0
khandkar 1.0
raffey 0.0
elariz 1.0
roho 1.0
nercely 0.0
esdras 1.0
myslim 1.0
rohn 1.0
askericus 1.0
cec 1.0
ingvald 1.0
anzela 0.0
hyomin 0.0
rolf 1.0
cee 0.6666666666666666
ced 1.0
lonnie 0.9594594594594594
dannes 1.0
danner 1.0
nedal 1.0
yohana 0.0
rola 0.0
yohann 1.0
cem 1.0
laddi 1.0
dannel 1.0
ceo 1.0
cen 0.875
erinaldo 1.0
coldcut 0.0
roli 1.0
agnello 1.0
ces 0.6666666666666666
iuri 1.0
lanfranc 1.0
ceu 0.0
roko 1.0
takiko 0.0
cey 1.0
cex 1.0
cantinero 1.0
rodirlei 1.0
javanshir 1.0
lakhwinder 1.0
sulekha 0.0
mammadrafi 1.0
roky 1.0
shuckey 1.0
hallgerður 0.0
kevyn 0.75
durrell 1.0
ch. 1.0
osuitok 1.0
arleen 0.0
roki 1.0
takiji 1.0
rojs 1.0
fatiniza 0.0
double-o 1.0
tertullus 1.0
seelenluft 1.0
ruawahine 0.0
rolene 0.0
paulann 0.0
jacobetty 1.0
taramon 0.0
aldus 1.0
hoddy 1.0
moulvi 1.0
seelaratna 1.0
hermogius 1.0
rone 1.0
raffig 1.0
rong 0.8
rona 0.0
ronn 1.0
eihi 0.0
nipon 1.0
rono 1.0
tanomura 1.0
sylvin 1.0
roni 0.6521739130434783
sylvio 1.0
abdelillah 1.0
sylvia 0.0
aqueel 1.0
costinha 1.0
sylvie 0.0196078431372549
trigant 1.0
serious 1.0
mnemonic 0.0
bangshi 1.0
romy 0.2222222222222222
masashi 1.0
cha 0.7419354838709677
ordal 1.0
ordan 1.0
rome 1.0
jagannatha 1.0
kajol 0.0
che 0.896551724137931
rivett 1.0
iranildo 1.0
eigo 1.0
ladi6 0.0
roma 0.21428571428571427
chi 0.7692307692307693
jaykub 1.0
gurbux 1.0
gurbuz 1.0
cho 0.9223300970873787
romi 0.5714285714285714
anzejs 1.0
chu 0.8913043478260869
aldon 1.0
rolv 1.0
nurken 1.0
aldor 1.0
rolo 1.0
phuwadol 1.0
gojko 1.0
tininho 1.0
cia 0.0
totaram 1.0
yutaka 0.96
cie 1.0
rosemond 0.0
roly 1.0
cid 0.8571428571428571
jordyn 0.0
dannix 1.0
hodan 0.0
hodai 1.0
eiji 1.0
cis 1.0
nef'i 1.0
atsuyoshi 1.0
alvent 1.0
pashang 1.0
eike 0.8571428571428571
houzan 0.0
roos 0.0
root 1.0
ladha 1.0
murdoch 1.0
sairusi 1.0
ropa 0.0
meamea 1.0
murdock 1.0
dilzan 1.0
kizito 1.0
neddy 1.0
milancy 1.0
nippy 1.0
rooi 1.0
benildus 1.0
cascarita 1.0
rood 1.0
tupac 1.0
roop 0.7142857142857143
ninrrol 1.0
ratsimilaho 1.0
hatebreed 1.0
ronu 1.0
arancha 0.0
powlett 1.0
dannii 0.0
heraios 1.0
eija 0.0
sandora 0.0
suvir 1.0
dannie 1.0
nedda 0.0
dannic 1.0
mayantha 1.0
ingvard 1.0
rony 1.0
cornthwaite 1.0
rori 1.0
rork 1.0
umashankar 1.0
beniami 1.0
mensen 1.0
rahewin 1.0
suvra 0.0
zeyyat 1.0
aldis 1.0
aldir 1.0
ladji 1.0
vickram 1.0
kirstine 0.0
cla 1.0
caramuru 1.0
cle 1.0
eily 0.0
eiko 0.0625
anacleto 1.0
myeongnim 1.0
eiki 0.75
foppe 1.0
clu 1.0
tukufu 1.0
yehoram 1.0
ulpia 0.0
kajsa 0.0
eila 0.0
mo-nah-se-tah 0.0
ramagupta 1.0
shikitei 1.0
wilberforce 1.0
gojoro 1.0
ulpio 1.0
ajrabarni 0.0
grace, 0.0
meamar 1.0
eino 1.0
wizdom 1.0
nedim 1.0
roto 1.0
jahurul 1.0
pothan 1.0
nipun 0.0
christman 1.0
kujula 1.0
ladli 0.0
rosy 0.21428571428571427
andeel 1.0
bildad 1.0
gildardo 1.0
nedia 0.0
gulumbu 0.0
kewal 1.0
mayimama 1.0
rota 1.0
honesto 1.0
yasuda 1.0
zigmas 1.0
vasubandhu 1.0
sempronius 1.0
jordon 1.0
rosi 0.0
prafull 1.0
ross 0.997907949790795
persenet 0.0
roso 1.0
nabilla 0.0
epictetus 1.0
eimi 0.0
rory 0.9689922480620154
leoluca 1.0
townend 1.0
apparat 1.0
peithon 1.0
englebert 1.0
kantapol 1.0
cob 1.0
coe 0.8
shinran 1.0
rose 0.009174311926605505
serfiraz 0.0
gamini 1.0
fusakichi 1.0
kolfinna 0.0
disturbio 1.0
rosa 0.0
cok 0.0
com 1.0
col 1.0
vlassis 1.0
coo 1.0
perrette 0.0
con 1.0
sylvan 1.0
rovi 1.0
bunchy 1.0
cor 0.9259259259259259
yasuei 1.0
cot 1.0
cow 1.0
alden 1.0
coy 1.0
nedko 1.0
cox 1.0
eccles 1.0
caberto 1.0
annetta 0.0
edgerton 1.0
bhudeo 1.0
samresan 1.0
umashanker 1.0
yarleen 0.0
wajeha 0.0
makhluto 1.0
eion 1.0
christmas 0.8333333333333334
zekarias 1.0
orkidea 1.0
moumen 1.0
yandell 1.0
konchek 1.0
hirotoshi 1.0
juscelino 1.0
navarone 1.0
alveda 0.0
guzelce 1.0
mihirakula 1.0
juriaen 1.0
punter 1.0
lewellyn 1.0
ankhesenpepi 0.0
erlinda 0.0
neferka 1.0
beeston 1.0
brevard 1.0
laetizia 0.0
swarupananda 1.0
roxy 0.42857142857142855
famoussa 1.0
lucianne 0.0
tigerspring 1.0
ngubengcuka 1.0
lucianna 0.0
xenarius 1.0
kenzaburo 1.0
eise 1.0
roxi 0.0
eisa 1.0
tarsame 1.0
narayanswami 1.0
beddoe 1.0
cro 1.0
annetto 1.0
maiysha 0.0
bhudev 1.0
annette 0.0
pidge 1.0
mendaka 1.0
doggie 1.0
ashapatti 1.0
aldin 1.0
lavenia 0.0
chernor 1.0
eira 0.0
rowe 1.0
keedie 0.0
alecu 1.0
carmelita 0.0
rozz 1.0
rozy 1.0
kaiya 0.0
shosh 0.0
ijustine 0.0
aleck 0.6666666666666666
brigetta 0.0
houmane 1.0
moumin 1.0
brigette 0.0
roza 0.0
amrullah 1.0
necmi 1.0
keven 1.0
ivaz 1.0
aykin 1.0
wyndol 1.0
rozi 0.5
ne0h 1.0
roze 0.0
aleda 0.0
thilina 1.0
evelino 1.0
shota 1.0
gurban 1.0
roys 1.0
gokay 1.0
teshub 1.0
wulfstan 1.0
eibert 1.0
kadidal 1.0
thilini 0.0
ival 1.0
ivan 1.0
thilo 1.0
kanwal 0.75
undercover 0.0
yasuji 1.0
gurbaj 1.0
shote 0.0
noriyuki 1.0
ivar 1.0
shoto 1.0
roya 0.0
cub 0.8
kanwar 1.0
reuvein 1.0
cui 0.8870967741935484
evelina 0.0
wakachichibu 1.0
eveline 0.0
ruprecht 1.0
gurbax 1.0
necla 0.0
royd 1.0
eita 1.0
alcidamas 1.0
alees 0.0
gausbert 1.0
thimi 1.0
cut 0.42857142857142855
yasuke 1.0
parvaz 1.0
pyinsa 0.0
yasuko 0.0
aleen 0.0
aleem 1.0
preguinho 1.0
thirumalachari 1.0
musharaff 1.0
quartus 1.0
yasuki 1.0
pichi 1.0
alefe 1.0
shuhaimi 0.0
sameer 1.0
picha 1.0
kaizo 1.0
vijayasena 1.0
fernandinho 1.0
royler 1.0
kirtanananda 1.0
aanchal 0.0
gausfred 1.0
otgonbayar 1.0
stepfret 1.0
akhenaten 1.0
archinus 1.0
petrana 0.0
hagano 1.0
songtsen 1.0
sakellarios 1.0
zolbingiin 1.0
japec 1.0
bundee 1.0
yasuma 1.0
beltrame 1.0
somasiri 1.0
shony 1.0
yasumi 1.0
japen 1.0
gaudentia 0.0
premakumar 1.0
piermaria 1.0
chillion 1.0
piermario 1.0
renardo 1.0
panini 1.0
ivey 1.0
kevin 0.9985022466300549
jordis 0.0
sojiro 1.0
harding 1.0
askanaz 1.0
elseid 1.0
kevis 1.0
shoot 1.0
toktogul 1.0
ludmil 1.0
anaridis 0.0
gotzone 0.0
jordie 0.3333333333333333
servulo 1.0
archimandrite 1.0
paruyr 1.0
iven 1.0
tuomo 1.0
tamotsu 1.0
ives 1.0
danny! 1.0
iver 1.0
neferirkare 1.0
jackeo 1.0
jordin 0.6666666666666666
cyd 0.6
jacken 1.0
orhian 1.0
nefesch 1.0
picon 1.0
kochouseph 1.0
byambasuren 0.5
jackey 1.0
touchatout 1.0
macnamara 1.0
cys 1.0
thiha 1.0
michinao 1.0
cornbread 1.0
gudavalli 1.0
dhritarashtra 1.0
steffphon 1.0
isputahsu 1.0
sumomo 0.0
aleah 0.0
wenling 0.0
spiridone 1.0
tereapii 0.0
haridatta 1.0
sumona 0.0
usamah 1.0
jackee 0.0
shrikant 1.0
tuone 1.0
lepel 1.0
eiza 0.0
micheaux 1.0
shore 1.0
ackim 1.0
chulalongkorn 1.0
thijs 1.0
kajal 0.2
aleca 0.0
hutton 1.0
necro 1.0
shori 1.0
eizo 1.0
japie 1.0
taraneh 0.0
dorvigny 1.0
short 1.0
eizi 1.0
barema 1.0
toshitada 1.0
latanza 0.0
celalettin 1.0
grabos 1.0
leonaert 1.0
moncena 1.0
hodor 1.0
sadistik 1.0
tsquared 1.0
japji 0.0
edachena 1.0
yasuro 1.0
latanya 0.0
hardijs 1.0
wrekonize 1.0
elarbi 1.0
kevon 1.0
orcun 1.0
rubens 1.0
barend 1.0
rasmea 0.0
pevita 0.0
satchel 1.0
niceto 1.0
ivic 1.0
ivie 0.3333333333333333
ipolito 1.0
gnanakoothan 1.0
mokheti 1.0
kyeong 1.0
barent 1.0
tharini 0.0
evelien 0.0
vishwaraj 1.0
parviz 1.0
carmelina 0.0
antowain 1.0
krenites 1.0
finnachta 1.0
emmaline 0.0
jackie 0.5742857142857143
costinel 1.0
ivko 1.0
ivelin 1.0
yasuto 1.0
tatenda 1.0
bahattin 1.0
solamalay 1.0
parvin 0.14285714285714285
ivka 0.0
acker 1.0
carmelino 1.0
wereta 1.0
anahita 0.0
pascual 1.0
georghios 1.0
elbertus 1.0
rachamim 1.0
protomartyr 1.0
oluremi 0.0
dad 0.875
daf 1.0
dae 1.0
dah 1.0
xixian 0.0
dag 1.0
ash-har 1.0
dai 0.8734177215189873
dal 1.0
dak 1.0
dan 0.9987900786448881
bardaisan 1.0
dap 1.0
engalaguppe 1.0
dao 0.75
italia 0.0
dar 0.75
pandulf 1.0
jordao 1.0
dat 0.75
jordan 0.9354838709677419
das 1.0
takeharu 1.0
dav 1.0
dau 1.0
dax 1.0
daw 1.0
daz 1.0
day 0.42857142857142855
glideascope 1.0
pandula 1.0
penetana 1.0
yutaro 1.0
shamash-shum-ukin 1.0
tokitsunada 1.0
rubert 1.0
athanagild 1.0
pumpuang 0.0
ejaz 1.0
ejay 1.0
rolfes 1.0
chekannur 1.0
krishnakumar 1.0
poonthottam 1.0
vinnette 0.0
afawarq 1.0
ejan 1.0
julanne 0.0
namkoong 1.0
japoy 1.0
parvez 1.0
zinovii 1.0
yemenashu 0.0
protogenes 1.0
zinovie 1.0
countess 0.0
shoya 1.0
anuwat 1.0
annemarieke 0.0
rivaldo 1.0
thelonious 1.0
anuwar 1.0
jappe 1.0
jiawei 1.0
vsevolodas 1.0
prescillano 1.0
donnacona 1.0
zinoviy 1.0
ivor 1.0
ladan 0.0
chandradeo 1.0
aldyn 1.0
shozo 1.0
jackky 1.0
mireya 0.0
thiru 1.0
maurycy 1.0
marayke 0.0
kenderick 1.0
third 1.0
magdalo 1.0
jalees 1.0
mejdi 1.0
aldyr 1.0
suvad 1.0
jaleel 1.0
ivon 1.0
thiri 0.0
deb 0.06382978723404255
nuamthong 1.0
dea 0.0
ded 1.0
omund 1.0
blagoja 1.0
def 1.0
shobi 1.0
dee 0.4838709677419355
ivry 1.0
phashara 1.0
shobu 0.5
dej 0.0
dei 1.0
del 0.9512195121951219
kaiho 1.0
den 1.0
dalmatius 1.0
dem 1.0
nakahama 1.0
caoimhin 1.0
deo 1.0
blagoje 1.0
veweziwa 0.0
der 0.8
meier 1.0
rengan 1.0
nazmiye 0.0
des 1.0
belinus 1.0
dev 0.8947368421052632
foots 1.0
ivri 1.0
dex 1.0
ingada 1.0
dez 0.8888888888888888
dushan 1.0
eligiusz 1.0
dey 0.0
miyawaki 1.0
antonija 0.0
sadissou 1.0
whipper 1.0
antonije 1.0
enriquillo 1.0
betlhem 0.0
geraldo 1.0
going 1.0
charlton 1.0
ejei 1.0
valborg 0.0
shock 1.0
antonijo 1.0
mitsuyoshi 1.0
shensheng 1.0
antonijs 1.0
tyssul 1.0
cintia 0.0
geralee 0.0
skendrowell 1.0
ruwellyn 1.0
cintio 1.0
askarbek 1.0
honoratus 1.0
shodo 1.0
friedbert 1.0
kaiji 1.0
toutai 1.0
bozorgmehr 1.0
nozinja 1.0
merekotia 0.0
agafya 0.0
rosanjin 1.0
cintha 0.0
sylwia 0.0
puthenveetil 1.0
tuoba 1.0
davante 1.0
vasanthabalan 1.0
kadiyalur 1.0
bisinus 1.0
androcles 1.0
shoei 1.0
kaija 0.0
seyran 0.8
tupaia 1.0
charidemus 1.0
gojnik 1.0
kaiki 1.0
etchu 1.0
cianan 1.0
balakrishna 1.0
leona 0.0
shpend 1.0
leone 0.8333333333333334
jailson 1.0
leong 0.6666666666666666
dhu 0.5
leoni 0.0
kimbra 0.0
nurlan 1.0
leono 1.0
sosefo 1.0
miura 1.0
maximum 1.0
leons 1.0
dib 1.0
dia 0.25
rimmel 1.0
did 1.0
maximus 1.0
dic 1.0
necar 0.0
die 0.6
basilides 1.0
battling 1.0
dig 1.0
limewax 1.0
dil 0.7777777777777778
dik 1.0
partha 1.0
satakatraya 1.0
necrobutcher 1.0
shalonda 0.0
din 0.9
shigehisa 1.0
omura 1.0
dim 1.0
ungulani 1.0
dip 1.0
thanjavur 1.0
theodelinda 0.0
dio 1.0
takudzwa 1.0
dit 1.0
div 1.0
kompetch 1.0
partho 1.0
dix 1.0
jaclyn 0.0
diz 1.0
tysson 1.0
kaila 0.0
geethapriya 1.0
bobbye 0.0
maghnus 0.6666666666666666
parthi 1.0
roaldur 1.0
tiburzio 1.0
deiniol 1.0
valbona 0.0
supushpachandra 1.0
djo 1.0
reemma 0.0
chatin 1.0
nakahara 1.0
richelle 0.0
mushtak 1.0
mushtaq 1.0
masayuki 1.0
itamar 1.0
kanuri 1.0
vertigo 1.0
shigehiro 1.0
agvan 1.0
kimble 1.0
martavis 1.0
mushahid 1.0
kanuty 1.0
edvardas 1.0
meike 0.0
kaino 1.0
txomin 1.0
ayisi 1.0
hemendranath 1.0
astronautalis 1.0
rivallo 1.0
kaina 0.0
meiko 0.0
kaine 1.0
lacey 0.30434782608695654
acius 1.0
dibyendu 1.0
mugabe 1.0
leora 0.0
leland 0.9710144927536232
hippias 1.0
labinot 1.0
ndeh 1.0
tanishaa 0.0
acesander 1.0
balavant 1.0
tharika 0.0
ballomar 1.0
taamusi 1.0
meiju 0.0
oebele 1.0
scarsellino 1.0
ushanandini 0.0
eneriko 1.0
shoba 0.0
lachy 1.0
ebony 0.0
meimi 0.0
kaipo 1.0
graba' 1.0
thich 1.0
takatsugu 1.0
isias 0.0
dmx 1.0
mounce 1.0
eboni 0.0
lachi 0.0
fouzieh 0.0
chatta 1.0
lache 1.0
meimu 1.0
teiichi 1.0
xzavier 1.0
davanzo 1.0
rengim 1.0
shoko 0.07692307692307693
isiah 1.0
gerardina 0.0
shoki 1.0
ma’alim 1.0
shoku 1.0
blackburn 1.0
meili 0.0
thida 0.0
fakhreddine 1.0
chatur 1.0
divitdar 1.0
meile 0.0
dowayne 1.0
panegorus 1.0
shola 0.5
dnu 1.0
afanasij 1.0
mahmudali 1.0
dynamo 1.0
stavros 1.0
diponegoro 1.0
afanasie 1.0
jwoww 0.0
cintra 0.0
rasmus 1.0
goshir 1.0
rakefet 0.0
lacie 0.0
doa 0.0
dod 0.5
doc 1.0
doe 0.6
dog 1.0
rudrata 1.0
doi 1.0
sarhang 1.0
avksenty 1.0
dol 1.0
don 0.9993722536095417
dom 0.9814814814814815
doo 0.0
dor 1.0
burnum 1.0
goshka 0.0
dot 0.25
whipple 1.0
dos 1.0
dov 1.0
shoma 0.6
dou 0.9166666666666666
leatherman 1.0
dox 1.0
dow 1.0
thien 1.0
tacmyrat 1.0
manishtushu 1.0
krotoa 0.0
jeysson 1.0
akhenaton 1.0
herbertus 1.0
ponnala 1.0
shomi 0.5
sonxay 1.0
kaira 0.0
kaworu 0.0
knowl 1.0
kaire 0.2
chatri 1.0
kamalinee 0.0
gyatsho 1.0
dr. 0.9459459459459459
kujtim 1.0
hine-i-paketia 0.0
leftfield 1.0
ambwene 0.0
lacky 1.0
hansjoerg 1.0
kaisu 0.0
vikatanitamba 0.0
shomu 1.0
meine 1.0
lausus 1.0
shona 0.0
mitsukuri 1.0
sosene 1.0
zealous 1.0
teimour 1.0
shoni 0.6666666666666666
thies 1.0
kaisa 0.0
prastuti 0.0
anhotep 1.0
thieu 1.0
shong 1.0
mirela 0.0
eustathios 1.0
shonn 1.0
agrypina 0.0
prakash 1.0
deyonta 1.0
rimmer 1.0
demuri 1.0
sunilam 1.0
kaity 0.0
shofu 1.0
mizuhito 1.0
sherkhan 1.0
jaymar 1.0
f'murr 1.0
necip 1.0
kaita 1.0
necil 1.0
hirsch 1.0
ethyle 0.0
chhedilal 1.0
vidyullekha 0.0
dre 1.0
devolo 1.0
necib 1.0
necia 0.0
kevan 1.0
dri 1.0
hamanishiki 1.0
mabinty 0.0
kaito 1.0
mangani 1.0
sameli 1.0
lertchai 1.0
dru 0.7
grenny 1.0
shogo 1.0
wernbeorht 1.0
dry 1.0
qaysin 1.0
tribuno 1.0
eochaid 1.0
necho 1.0
alcee 1.0
shohe 1.0
bakhtiyar 1.0
partou 0.0
gardiye 1.0
shoha 0.0
alcek 1.0
philogene 1.0
parton 1.0
waraire 1.0
kascha 0.0
torstein 1.0
llazar 1.0
alceu 1.0
costeado 1.0
sadatsugu 1.0
alceo 1.0
moltke 1.0
lyndhurst 1.0
mugaku 1.0
xylina 1.0
yekutiel 1.0
marsillam 1.0
mireia 0.0
shashikant 1.0
mangala 0.625
goshpi 0.0
iwai 1.0
rudrama 0.0
ayila 1.0
iwan 1.0
iwao 1.0
meira 0.0
dub 1.0
meisa 0.0
thian 1.0
thiam 1.0
dud 1.0
duc 1.0
t2ya 1.0
noushin 0.0
shoja 1.0
dar'shun 0.0
charalabos 1.0
theeradej 1.0
dui 1.0
dul 1.0
guanxiu 1.0
mounes 1.0
noushig 0.0
duk 1.0
shoji 1.0
dun 1.0
pumpkin 1.0
duo 1.0
crusty 1.0
dur 1.0
aldas 1.0
aldar 1.0
euphraeus 1.0
tunoa 1.0
madduma 1.0
duy 1.0
kajiro 1.0
busdriver 1.0
mabeth 0.0
michitaro 1.0
callimedon 1.0
mehta 1.0
nosrat 1.0
polixenia 0.0
hormuzan 1.0
egamnazar 1.0
tunne 1.0
heeralal 1.0
amorroma 0.0
zhanneta 0.0
naravas 1.0
ndok 1.0
singing 0.5
abdiwahid 1.0
lancelot 1.0
mehri 0.0
shashikala 0.0
trelise 0.0
masasue 1.0
ejup 1.0
songezo 1.0
gitobu 1.0
takamine 1.0
vithalrao 1.0
dwi 1.0
ndoc 1.0
kerima 0.0
mounia 0.0
staikos 1.0
sacheverell 1.0
morfydd 0.0
tirtayasa 1.0
mehul 1.0
sakeasi 1.0
cacapa 1.0
kanechika 1.0
devone 1.0
ndre 1.0
narada 1.0
valdemiro 1.0
ndri 0.0
dharmesh 1.0
laelianus 1.0
russlan 1.0
manthos 1.0
singin' 1.0
bardas 1.0
holmfrid 1.0
svetislav 1.0
kaemsekhem 1.0
belchior 1.0
isatai 1.0
orbie 1.0
ranveer 1.0
miikka 1.0
dingdong 1.0
judyann 0.0
sirivannavari 0.0
mounir 1.0
beshara 1.0
isatay 1.0
superblue 1.0
agafia 0.0
aldea 0.0
syloson 1.0
narain 1.0
kootenay 1.0
maurelio 1.0
balashowry 1.0
huchuquan 1.0
devota 0.0
ramiele 0.0
dzi 0.0
kyouichi 1.0
tunji 1.0
tinchy 1.0
tincho 1.0
rafayel 1.0
arleth 0.0
arlete 0.0
senankh 1.0
arleta 0.0
warwick 1.0
kushyar 1.0
kaoklai 1.0
javeria 0.0
tunku 0.8823529411764706
josephinne 0.0
chaswe 1.0
varahur 1.0
sergeant 0.5
kuniyil 1.0
ninzo 1.0
tschen 1.0
tunka 1.0
farewell 1.0
narsinh 1.0
narsing 1.0
jaylen 1.0
devora 0.0
knock 1.0
mithran 1.0
vaduvur 1.0
apollonius 1.0
paenui 1.0
lamachus 1.0
legson 1.0
sangidorjiin 0.5
prabhas 1.0
nazzab 1.0
apple 0.6
kwanza 0.5
common 1.0
sicilian 1.0
blagota 1.0
jaylee 1.0
gueorgui 1.0
ogasawara 0.9166666666666666
devorn 1.0
babette 0.0
prabhat 1.0
kerina 0.0
mabvuto 1.0
sakineh 0.0
lashauntea 0.0
panicos 1.0
abercrombie 1.0
sudsakorn 1.0
nebpu 1.0
sittipan 1.0
rajnesh 1.0
nicollette 0.0
guildford 1.0
maximin 1.0
belinda 0.0
leoba 0.0
ndue 1.0
michitaka 1.0
rewani 1.0
sellas 1.0
iwig 1.0
ranveig 0.0
serinda 0.0
mounsi 1.0
haldighati 1.0
namson 1.0
reminisce 0.5
reenat 0.0
vusumzi 1.0
calyssa 0.0
cleopatra 0.08333333333333333
gunleik 1.0
simpiwe 1.0
theora 0.0
oorvazi 0.0
sismundo 1.0
amalaric 1.0
takeyuki 1.0
rewata 1.0
abhiroop 1.0
cattle 0.0
cleopatre 0.0
jaoid 1.0
leoda 1.0
ambalavaner 1.0
maximos 1.0
manthia 1.0
philaretos 1.0
eadgils 1.0
arnthor 1.0
bunsaku 1.0
theory 1.0
øyulv 1.0
lazaro 1.0
kumarayana 1.0
tirone 1.0
sadaharu 1.0
holmbert 1.0
secret 1.0
manikandan 1.0
feradach 1.0
hairuddin 1.0
edevaldo 1.0
chiyonofuji 1.0
chatan 1.0
ean 1.0
lazare 1.0
smail-aga 1.0
eat 1.0
vujadin 1.0
arlene 0.0
ekai 1.0
guadamir 1.0
ebb 1.0
yaduraya 1.0
costobarus 1.0
velankar 1.0
niobe 1.0
ebe 0.5
goiti 1.0
janamanchi 1.0
ebi 1.0
ed. 1.0
nebtu 1.0
guennady 1.0
ebo 1.0
makandal 1.0
wilgefortis 0.0
ebs 1.0
ildefonsus 1.0
maxene 0.0
aldrin 1.0
crawfurd 1.0
sigismond 1.0
ekan 1.0
eby 1.0
isfael 1.0
amalricus 1.0
basolus 1.0
iunmin 1.0
theoni 0.0
bobcat 1.0
appan 1.0
xenophanes 1.0
ece 0.1111111111111111
mirdza 0.0
ydanis 1.0
eck 1.0
jiaxin 0.0
kaido 1.0
walborg 0.0
eco 1.0
ludlow 1.0
rudiger 1.0
ilterish 1.0
marcedes 1.0
prentis 1.0
walkin' 1.0
jaylon 1.0
appar 1.0
kumagai 1.0
shigehiko 1.0
daevid 1.0
rhudy 1.0
eda 0.0
anthoula 0.0
edd 1.0
hochu 1.0
katarin 0.0
boxcar 1.0
merguir 1.0
latsamy 0.0
ede 1.0
modison 1.0
edi 0.9047619047619048
peibio 1.0
abdelbaki 1.0
edo 1.0
thirumudi 1.0
roshanlal 1.0
annagul 0.0
miguelanxo 1.0
eds 1.0
kaidu 1.0
edu 1.0
thrust 1.0
sajitha 0.0
edy 0.75
meica 0.0
mekapati 1.0
sheppard 1.0
girdhari 1.0
khuseyn 1.0
eef 1.0
kaifi 1.0
theola 0.0
ælfwold 1.0
isild 0.0
kaies 1.0
ees 1.0
almerigo 1.0
hanumant 1.0
walking 1.0
kambazembi 1.0
miyahuaxochtzin 0.0
nehmes 0.0
tafunga 1.0
huping 0.0
efe 1.0
efi 0.6666666666666666
anderl 1.0
anders 0.9974874371859297
ingals 1.0
rajsoomer 1.0
hannette 0.0
toghrul 1.0
meirion 1.0
miuna 0.0
archidamus 1.0
aldred 1.0
hashmat 1.0
ege 0.6666666666666666
jacint 1.0
neba 1.0
branco 1.0
egi 1.0
brynerio 1.0
wemyss 1.0
ego 1.0
branch 1.0
nebi 1.0
dusica 0.0
mantias 1.0
neal 1.0
brande 0.0
serginho 1.0
droctulf 1.0
jacinto 1.0
salabega 1.0
gopaldas 1.0
rajagopala 1.0
ashenafi 1.0
worawet 1.0
islom 1.0
rizpah 0.0
strato 1.0
kimami 1.0
eha 0.0
yukiru 0.0
jacinta 0.0
krishnadhwari 1.0
auburn 0.3333333333333333
chaske 1.0
2562 1.0
celinda 0.0
meliz 0.0
ehm 1.0
almiro 1.0
gurthro 1.0
apicata 0.0
d'haquille 1.0
kalob 1.0
deskaheh 1.0
arrelious 1.0
oshere 1.0
kimani 1.0
